Jeemdub
exp    maxhp   maxmp   str    end    mag   mgr    hit%   dod%   mbl   fer  rea   spell
0      34      12       9      9      12    22      7      5      3     5    6   0
5      4 7     12 13   2 4    3 4    3 5   0 11   2 3    1 2    0 0   0 0  1 3   0
11     4 4     12 13   2 3    2 4    3 5   0 12   1 2    0 2    0 0   0 0  1 2   0
18     4 6     12 13   3 4    2 3    3 5   0 11   2 4    2 3    0 0   1 1  2 3   0
26     4 7     12 13   2 4    3 4    3 5   0 12   2 3    1 2    0 0   0 0  1 3   0
35     4 4     12 13   2 3    2 4    3 5   0 12   1 2    0 2    0 0   0 0  1 2   0
75     4 9     12 13   3 4    2 3    3 5   0 11   2 4    2 3    0 0   1 1  2 3   0
96     9 13    12 13   2 4    3 4    3 5   0 11   2 3    1 2    0 0   0 0  1 3   0
168     10 14   12 13   2 3    2 4    3 5   0 21   1 2    0 2    0 0   0 0  1 2   0
281     10 12   12 13   3 4    2 3    3 5   0 11   2 4    2 3    1 1   1 1  2 3   0
315     9 13    12 13   2 4    3 4    3 5   0 11   2 3    1 2    0 0   0 0  1 3   0
340    10 14   12 15   2 3    2 4    3 5   0 21   1 2    0 2    0 0   0 0  1 2   0
476    10 12   12 15   3 4    2 3    3 5   0 11   2 4    2 3    0 0   1 1  2 3   0
513    9 13    12 15   2 4    3 4    3 5   0 11   2 3    1 2    0 0   0 0  1 3   0
661    10 14   12 15   2 3    2 4    3 5   0 21   1 2    0 2    0 0   0 0  1 2   0
700    10 12   14 15   3 4    2 3    3 5   0 11   2 4    2 3    0 0   1 1  2 3   0
800    9 13    14 15   2 4    3 4    4 5   0 11   2 3    1 2    0 0   0 0  1 3   0
921    10 14   14 15   2 3    2 4    3 5   0 21   1 2    0 2    0 0   0 0  1 2   0
1043    10 12   14 15   3 4    2 3    4 5   0 11   2 4    2 3    0 0   1 1  2 3   0
1266    9 13    14 15   2 4    3 4    4 5   0 11   2 3    1 2    1 1   0 0  1 3   0
1490    10 14   14 15   2 3    2 4    3 5   0 21   1 2    0 2    0 0   0 0  1 2   0
1615    10 12   14 15   3 4    2 3    4 5   0 11   2 4    2 3    0 0   1 1  2 3   0
1841    9 13    14 15   2 4    3 4    3 5   0 11   2 3    1 2    0 0   0 0  1 3   0
2168    10 14   14 15   2 3    2 4    3 5   0 21   1 2    0 2    0 0   0 0  1 2   0
2296    10 12   14 15   3 4    2 3    3 5   0 11   2 4    2 3    0 0   1 1  2 3   0
2425    9 13    14 15   2 4    3 4    3 5   0 21    2 3    1 2    0 0   0 0  1 3   0
2655    10 14   14 15   2 3    2 4    4 6   0 32    1 2    0 2    0 0   0 0  1 2   0
3886    10 12   14 15   3 4    2 3    3 6   0 21    2 4    2 3    0 0   1 1  2 3   0
4151    9 13    14 15   2 4    3 4    4 6   0 31    2 3    1 2    0 0   0 0  1 3   0
5485    10 14   14 15   2 3    2 4    3 6   0 22    1 2    0 2    1 1   0 0  1 2   0
6720    10 12   14 15   3 4    2 3    4 6   0 31    2 4    2 3    0 0   1 1  2 3   0
7056    9 13    14 15   2 4    3 4    3 6   0 21    2 3    1 2    0 0   0 0  1 3   0
8393    10 14   14 15   2 3    2 4    4 6   0 32    1 2    0 2    0 0   0 0  1 2   0
9631    10 12   14 15   3 4    2 3    3 6   0 21    2 4    2 3    0 0   1 1  2 3   0
10070    9 13    14 15   2 4    3 4    4 6   0 31    2 3    1 2    0 0   0 0  1 3   0
13410    10 14   14 15   2 3    2 4    3 6   0 22    1 2    0 2    0 0   0 0  1 2   0
16851    10 12   14 15   3 4    2 3    4 6   0 31    2 4    2 3    0 0   1 1  2 3   0
20393    9 13    14 15   2 4    3 4    5 6   0 21    2 3    1 2    0 0   0 0  1 3   0
22936    10 14   14 15   2 3    2 4    4 6   0 32    1 2    0 2    0 0   0 0  1 2   0
26480    10 12   14 15   3 4    2 3    3 6   0 21    2 4    2 3    1 1   1 1  2 3   0
26825   9 13    14 22   2 4    3 4    4 6   0 31    2 3    1 2    0 0   0 0  1 3   0
30271   10 14   14 15   2 3    2 4    5 6   0 22    1 2    0 2    0 0   0 0  1 2   0
34418   10 12   14 15   3 4    2 3    4 6   0 21    2 4    2 3    0 0   1 1  2 3   0
37466   9 13    14 15   2 4    3 4    3 6   0 31    2 3    1 2    0 0   0 0  1 3   0
40515   10 14   14 15   2 3    2 4    4 6   0 22    1 2    0 2    0 0   0 0  1 2   0
44265   10 12   14 22   3 4    2 3    5 6   0 31    2 4    2 3    0 0   1 1  2 3   0
49368   9 13    14 15   2 4    3 4    4 6   0 21    2 3    1 2    0 0   0 0  1 3   0
54421   10 14   14 15   2 3    2 4    3 6   0 32    1 2    0 2    0 0   0 0  1 2   0
62475   10 12   14 15   3 4    2 3    4 6   0 21    2 4    2 3    0 0   1 1  2 3   0
71475   12 15   12 25   3 5    3 5    3 5   1 32    3 5    2 3    1 1   2 2  3 5 0
81475   12 15   12 25   3 5    3 5    3 5   1 22    3 5    2 3    1 1   2 2  3 5 0
91475   12 15   12 25   3 5    3 5    3 5   1 32    3 5    2 3    1 1   2 2  3 5 0
101475   12 15   12 25   3 5    3 5    3 7   1 22    3 5    2 3    1 1   2 2  3 5 0
111475   12 15   12 25   3 5    3 5    3 5   1 32    3 5    2 3    1 1   2 2  3 5 0
121475   12 15   12 25   3 5    3 5    3 5   1 22    3 5    2 3    1 1   2 2  3 5 0
131475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
146475   12 15   12 25   3 5    3 5    3 5   1 22    3 5    2 3    1 1   2 2  3 5 0
161475   12 15   12 25   3 5    3 5    3 7   1 32    3 5    2 3    1 1   2 2  3 5 0
